sinr_estimate,mean_magnitude,std_magnitude,peak_to_avg_ratio,received_power,mean_psd_db,std_psd_db,spectral_centroid,spectral_rolloff,spectral_bandwidth,spectral_entropy,spectral_flatness,mean_real,mean_imag,iq_power_ratio_db,amplitude_kurtosis,label,band_name
33.5934897833862,0.000620833628545854,0.00025058643499268,5.54011063587438,-63.4851322851513,-140.013987762893,14.0875652096078,51177.80076472,91308.59375,0.1943359375,0.751892163453427,0.00826033840437547,-1.2550745546543e-05,1.6859529981873e-05,-0.164824005876612,-0.748922108825548,0,none
34.7661934723037,0.000711989577229555,0.000289807520616238,5.61937594372726,-62.2848545171342,-139.523942337617,14.3052077736056,48572.0910756409,90576.171875,0.18798828125,0.750961397935114,0.00754198403558755,1.9417886323225e-05,1.03426047651429e-05,0.0498724999449076,-0.734174678789235,0,none
30.9616905784579,0.000465652629636529,0.000184238565935446,5.6076048396164,-66.0072540353408,-140.80035268388,13.1077681780994,50733.5977632648,95458.984375,0.20166015625,0.756441693501179,0.0125360802256623,-1.99742686564853e-05,-1.15323562971435e-06,0.279705951258055,-0.741921038215992,0,none
35.3427882573716,0.000767032841894799,0.000309585018186621,5.55481130138742,-61.6484035572309,-139.299420384928,14.7464396594201,54335.9440194342,90576.171875,0.18603515625,0.746821042740261,0.00617139410248699,1.47384003616016e-05,1.34504564171108e-05,0.153321493711952,-0.77147315103866,0,none
34.3353064707745,0.000671633027726285,0.000273894604279345,6.14030225567503,-62.7893650695548,-139.766148984361,14.2084838758974,49788.699106115,93750,0.2001953125,0.75528856632658,0.00806573989336036,4.04687318949554e-05,1.29158144592931e-05,-0.0501460482219951,-0.783727780894126,0,none
32.1027407238683,0.000528535610388771,0.000216807467350696,5.12860318281708,-64.863217480058,-140.535449475223,13.3802444137923,52114.0816608243,95703.125,0.2060546875,0.756071024117078,0.0112297032548399,-3.97021401435702e-07,1.19619321843127e-05,0.0534978675339402,-0.816220811545363,0,none
33.4650853059917,0.000617792294089693,0.000250611578859265,5.73236801846147,-63.5216641805382,-140.091223875734,13.7202903724502,50537.2234690766,96191.40625,0.19580078125,0.744825720587523,0.00919744343497665,1.69458018045334e-05,8.948544066037e-06,-0.309381181496612,-0.800195405487361,0,none
33.0926789542013,0.000603855151854314,0.00023930931449181,5.9416045836351,-63.747919786899,-139.891074406317,13.5332571927149,53024.2026455942,93017.578125,0.19775390625,0.750128947954404,0.0106833967542832,1.03068695271199e-05,1.52681821224053e-05,-0.157889145751164,-0.741877352183415,0,none
30.6273945468984,0.00044956791332429,0.000183149022764737,5.6763624868581,-66.2773593823654,-140.916138444469,12.8145783316288,52894.1124363935,95703.125,0.197265625,0.757827535928912,0.0140055190031554,-2.39744239752384e-05,1.00549910351987e-05,-0.00542868782580396,-0.822179271809628,0,none
31.8474652783429,0.000511446414248207,0.000207469797625777,5.59853486545405,-65.1625221765624,-140.613430984405,13.1266665054103,52434.6319479703,95703.125,0.20361328125,0.75472820101343,0.0120269180874301,1.01826524036286e-06,1.55108658492205e-05,-0.151592606794971,-0.77290609148618,0,none
36.1940885500021,0.000839629116025341,0.000345850944484003,5.52270492641071,-60.837745736622,-139.029069018806,14.8174526454228,55607.130340743,93017.578125,0.19140625,0.743985972473568,0.00600862665202659,-3.23456446541722e-05,2.44254515746382e-05,0.13873879738639,-0.795261641585363,0,none
32.0203664385151,0.000524732379571816,0.000216443641686911,5.6354207015572,-64.9189798432288,-140.286648305543,13.3510195561418,51204.0709320424,92529.296875,0.19580078125,0.761089975340868,0.01190646099918,-1.12255168361977e-05,2.62484669753946e-05,-0.00761907895870078,-0.783320864512687,0,none
34.5509409500215,0.000695170325554908,0.00028097306297351,5.83331200984598,-62.501154509469,-139.49374888156,14.2000027058371,52023.98358448,90576.171875,0.19140625,0.74731426256896,0.00788013633464886,9.51833086960978e-06,1.19700843935367e-05,-0.00227100021612541,-0.771543995915979,0,none
34.0224281359355,0.000658254783353073,0.000272074780943441,5.90163339318527,-62.9472722618359,-139.982615415242,14.2412740845018,49477.6263964271,93505.859375,0.1923828125,0.752678949550241,0.00761809056501374,-7.87379982341157e-06,-2.89954953634637e-05,-0.135108474969425,-0.796219775833044,0,none
33.9553525919039,0.000655901521708191,0.000260115402139262,5.64003424265299,-63.0289861259131,-139.640580008957,14.0744444058409,47370.4341200592,93505.859375,0.19677734375,0.745821006621085,0.00825106670147771,2.44356667095679e-05,-3.13328238126581e-05,0.225896063681933,-0.742379549360286,0,none
32.3621323834243,0.000535155667124766,0.000219353722511912,5.8033513632663,-64.756064477761,-140.38691085551,13.4514671733149,52929.6111704505,96191.40625,0.19482421875,0.75495509982189,0.0110151209223389,2.18067302688996e-05,4.10898552384545e-06,0.237366632255501,-0.746896434319217,0,none
36.5267844054058,0.000881680437252606,0.000353072602380636,5.35784581364993,-60.4479552119437,-138.973261384967,15.1933489027417,48034.0411910081,89355.46875,0.19091796875,0.752772308904383,0.00525462620783499,2.88680472128898e-05,-1.69211477223234e-05,-0.39675609649259,-0.809748031894166,0,none
32.5134577896688,0.000556578526460401,0.000220296611210022,6.00930829565365,-64.4575252865943,-140.342057514177,13.5922500963402,50023.7254559959,93750,0.20068359375,0.753535047070329,0.0101625564198333,-3.47375465737032e-06,1.06284323239223e-06,-0.071883625063053,-0.726055475540021,0,none
35.1527367484898,0.000744994690589654,0.000302322763282516,5.60382391963443,-61.8950008827183,-139.489248039508,14.4899662504862,50074.2636027394,91308.59375,0.19775390625,0.751715315275814,0.00695153095671264,3.85907724148403e-05,-3.93592725773044e-05,0.171099015338696,-0.769310853883538,0,none
34.4326784137812,0.000687118049629797,0.00028059428677963,5.50777623541664,-62.5896773305998,-139.5507718331,14.1818236212594,51550.7722979931,95214.84375,0.197265625,0.757257286615503,0.00833620080275596,-1.75821546783136e-05,1.28089481814876e-05,-0.11398603573863,-0.791055786053451,0,none
32.0761928318254,0.000535490339185852,0.000213528266658961,4.91612894288975,-64.7842378069458,-140.325324736642,13.2216449828037,52800.8999183566,94482.421875,0.19873046875,0.750989614745393,0.0115372179987203,-3.70952179994724e-06,4.22099831650563e-06,-0.0748255314334669,-0.797267067955337,0,none
35.7226771214397,0.000807287861444705,0.000324841073091444,5.10791086912056,-61.2078118730797,-139.023664861715,14.5962797115271,50218.7830377771,93017.578125,0.1865234375,0.755187000416922,0.00692664346803364,3.21707102353468e-05,-2.824131075585e-05,-0.0285628145120287,-0.776525639272784,0,none
29.2210464695955,0.000387659474306687,0.000150847541106784,5.45147208425867,-67.6187784449969,-141.20360023996,12.1606689701841,49812.7961240551,90820.3125,0.1953125,0.750997155404143,0.0173329043323353,4.39568328182711e-07,-2.07272964314726e-05,0.0650943311267352,-0.684580133529657,0,none
36.8159485070039,0.00091825983326542,0.000373356988774764,5.26158735711172,-60.0763708180616,-138.535006844213,15.112203446212,56250.4555788958,99365.234375,0.1943359375,0.756199019009181,0.00587094062242818,1.10831800087079e-05,-1.67625060276331e-05,0.158738143715512,-0.787987758489562,0,none
33.2565128896935,0.000617833091993034,0.000247518986137052,5.71472087746526,-63.536245821194,-140.087899241985,14.0468647819646,52173.4968508356,92041.015625,0.197265625,0.750244220596449,0.00817520282251268,-2.41332338758716e-05,-2.63950361973165e-06,-0.0358701975703885,-0.734159877392537,0,none
33.9586991643391,0.000654304045823488,0.00025657189349383,5.68525630316851,-63.0633481029062,-139.623556245296,13.9906368022665,52869.6634944865,95214.84375,0.19287109375,0.756722201731139,0.00905815298662638,8.3055903361345e-06,-2.04047980779327e-06,0.224493251037291,-0.744703920315958,0,none
34.4304143883491,0.00068487497824765,0.000278427445516044,5.53149437459674,-62.6236209644764,-139.754698003661,14.2090077966804,53609.5007565988,93994.140625,0.18603515625,0.747128469670474,0.00764181132000492,-1.97141279888578e-05,-1.30711835989128e-05,0.146377465152298,-0.792783901012092,0,none
33.2384003261255,0.000595520864116551,0.000244461497932127,5.63052624106872,-63.8258594240417,-139.862782368909,13.6204020505134,53143.7426985541,95947.265625,0.19384765625,0.755407499707111,0.0105660174457433,1.29614792308843e-05,3.7292140157244e-06,-0.0408359546039617,-0.815339613828092,0,none
34.0030196925955,0.000652104608366608,0.000266981051759306,5.82576727047932,-63.0407633278477,-139.753389354877,13.8136550116615,54656.7053921231,93750,0.19140625,0.752755335324899,0.00935153014662778,7.21857130575185e-06,3.6544276504412e-06,-0.325175184398518,-0.812471525670989,0,none
30.8439152754015,0.000464692231802408,0.000182180692424386,5.74515462849956,-66.0358785322177,-140.792408935392,12.8372814451846,50926.7886447427,94482.421875,0.1982421875,0.758832301578166,0.013920241631319,9.23298591213437e-07,2.5616573708962e-06,-0.0671918119680368,-0.683677402906627,0,none
32.4363611889964,0.00054552479860421,0.000220782839042134,5.71752190549058,-64.605066027748,-140.228505257065,13.3435428512517,50930.0031824764,94482.421875,0.189453125,0.754410254685396,0.0113877946992842,-1.07779715598753e-05,-1.0522792211677e-05,0.311160148739265,-0.752645113675133,0,none
35.3093254377594,0.000758166440027293,0.000304949355447414,5.9478319653082,-61.7535887802809,-139.309144220544,14.2317724633172,51655.644643796,95703.125,0.197265625,0.747542118703624,0.00772966585993498,2.62202479841529e-05,2.16146499974703e-06,-0.351229857856183,-0.746863968226797,0,none
36.487911563897,0.000882024489367812,0.000363216932329845,5.73767126170969,-60.4102191682752,-138.770177184356,15.0397837690529,53753.487291841,91552.734375,0.19140625,0.752167323864705,0.00593154611251855,-1.54378753140318e-05,1.20981861055034e-05,0.121266133618381,-0.778667044387433,0,none
35.7510874812139,0.00080638306136537,0.000326704355674745,5.57416685117239,-61.2092246179797,-139.243343909509,14.9244676469887,50199.2202001916,92041.015625,0.18896484375,0.759385498586239,0.00612655797021876,-1.40854922100073e-05,-2.6153373726595e-05,-0.0687208274708152,-0.799177534478421,0,none
36.1758346796995,0.000827269302042677,0.00033742482152018,5.7155784847209,-60.978843387561,-139.018335879169,14.9423793929,50757.6595342438,92529.296875,0.19189453125,0.75308614382411,0.00613995362681689,-8.74359311003967e-07,1.61966415424399e-05,0.233545447191104,-0.801666976140528,0,none
34.3905983307032,0.000686257628414478,0.000274585604268176,5.68755753639881,-62.6254359364781,-139.808872869939,14.1256156527365,50761.8701464752,92529.296875,0.19580078125,0.753853009666951,0.00845498147275359,-1.34354451027138e-05,1.10896748642522e-05,-0.187439755552133,-0.75248314063681,0,none
32.9188573895282,0.000587520415162754,0.000236964975525225,5.83911566434591,-63.965076731719,-140.082494361144,13.7179222401879,53643.1310861051,94726.5625,0.19873046875,0.756037995900947,0.00978406285365584,1.57954336155248e-05,1.36634776867573e-06,0.00623550567030479,-0.71964949049711,0,none
31.9043366579264,0.000518226360671175,0.000209072020250696,5.77668974360002,-65.0548235319625,-140.406332376688,13.1579249335408,51547.69479085,92773.4375,0.19970703125,0.746443690796882,0.0114955033726857,1.03620921383376e-05,-1.34566012916728e-05,-0.121874873511371,-0.738681145559797,0,none
34.2832432006112,0.000691051229279929,0.000278905134778064,5.41163791115807,-62.5545330784717,-139.860926847968,14.0652327786887,48746.7860646139,92285.15625,0.1953125,0.749125188150232,0.00775807671266037,6.94277473282439e-06,9.48694940747022e-06,-0.131341465582996,-0.74301767344704,0,none
34.1825776542537,0.000668033792883829,0.000273858374800312,5.80052431651776,-62.829518003993,-139.878741263821,14.2743885479059,50512.0407374431,95214.84375,0.201171875,0.754422914123893,0.00767138120335496,5.88590299823991e-06,1.30552673220859e-05,-0.172946714341859,-0.802314762751615,0,none
35.0767674639478,0.000749615062327184,0.00030087047786394,5.68779810411874,-61.8546762064221,-139.275128983516,14.551278753122,51048.4987216103,96435.546875,0.19775390625,0.76039982096466,0.00743158022670747,-5.94318147176357e-06,4.00214556424366e-05,0.0502801480912347,-0.743472987434889,0,none
32.2205834204573,0.000532848431992362,0.000213174566458656,5.75599957325541,-64.8232682685516,-140.39892193,13.3943944008906,49785.949153667,89355.46875,0.1962890625,0.752850860893601,0.01120151577739,1.39452328664387e-05,3.1665025678383e-05,0.11317854135567,-0.734263805490054,0,none
32.1110129804424,0.000525891822192332,0.000216334780722198,5.15328596894024,-64.9032231825395,-140.53516075989,13.3442052859234,48604.3327635363,87402.34375,0.19189453125,0.744052889451315,0.0104190982552678,1.69056857838202e-05,-5.79182494154738e-06,0.157481402097888,-0.881997861062198,0,none
30.6941752756957,0.000452623206308147,0.000180600486694446,5.25213241480759,-66.2437702035286,-140.855116694387,12.5295895397667,50639.6406437989,95214.84375,0.19970703125,0.751426655968871,0.0155048173926465,1.42151282041601e-05,1.04864194333465e-05,-0.0499494516870833,-0.778132026004266,0,none
32.4269143168642,0.000548699758688856,0.000222760024698785,5.75512402225352,-64.5508463095195,-140.096880342006,13.5246276059922,53626.9219552125,94726.5625,0.19775390625,0.757536273613793,0.0107323941684233,-1.60460113274613e-06,-2.78759951723912e-06,-0.3044552362435,-0.75547748500425,0,none
32.1839996120796,0.000536046828497239,0.00021362773431233,5.07704423187395,-64.7758982790276,-140.390027219815,13.407601655512,52116.6230111771,92529.296875,0.19482421875,0.755939056781124,0.0109644101119731,-2.0179838913924e-05,-1.66108603582378e-05,-0.243364946476746,-0.793284392555985,0,none
32.5083373592269,0.000559617896023743,0.000223317051649536,5.15757181206255,-64.4005422893497,-140.01553584471,13.4482165937262,52922.9534133253,96923.828125,0.2001953125,0.757952801504751,0.0116341424034554,-3.42347365171684e-06,-1.60275246955049e-05,0.183169577221456,-0.774838690398891,0,none
37.086990469106,0.000955029670994975,0.000385450343678745,5.49981213126528,-59.7443858021142,-138.773160987815,15.2489614715489,50308.456967928,93750,0.197265625,0.747584734898097,0.00527480537370704,2.64560220925397e-05,2.18848422443546e-05,-0.0996576510075418,-0.735149799336423,0,none
33.7130904323813,0.000640750594189077,0.000258167908014846,5.87378667947093,-63.2130078200109,-139.703097329346,14.0094964302253,54558.0898320756,96679.6875,0.20166015625,0.758796845064578,0.00905359460072002,-1.96906256682114e-06,-1.28904175442779e-05,0.0796338440780839,-0.741696426071763,0,none
35.1194639420818,0.000749735370501891,0.000311443890197207,5.83098315066999,-61.810611926855,-139.290111704542,14.4900065023567,52992.4361420589,92285.15625,0.19287109375,0.758479385083033,0.00749400390534006,2.59588909579436e-05,3.71331476537843e-06,-0.150823844452132,-0.816016595261162,0,none
31.397292446376,0.000480417507969879,0.000197275293648845,5.51582211072638,-65.6910175914515,-140.770239379418,13.0282042818718,48851.8753306361,93750,0.19921875,0.754062677681765,0.0123342698016236,7.12589840459775e-07,2.16911583744868e-05,0.0329218453537941,-0.791031284665227,0,none
31.1494040772511,0.000477385823580269,0.000190687707619331,5.52744446223441,-65.7798212091593,-140.788648268018,12.8285368970109,50428.0926013475,93750,0.20263671875,0.755016267298405,0.0139071197058566,1.92766313067236e-05,3.66296269198196e-06,0.0928861753714659,-0.731448615657828,0,none
34.3468138786519,0.000678042430715713,0.000278560443096476,5.85042991933195,-62.697654264278,-139.905198100117,14.2825600555684,49859.4150305944,93261.71875,0.19873046875,0.756837284983231,0.00780701886525234,1.3862042062598e-05,-8.83178756873461e-06,0.0242367991445958,-0.819701884350393,0,none
29.5870466347404,0.000404899016797007,0.000160671107326222,5.96156288494116,-67.218107639101,-141.195302983924,12.217034137285,52669.8138516047,95458.984375,0.19970703125,0.760396689919807,0.0184772129780854,4.60347569701286e-06,-7.60318400874748e-07,-0.167581206115039,-0.784551680282862,0,none
32.9619298860218,0.000585081918377089,0.000231555233591127,5.21122285429176,-64.0238383426534,-140.082526324799,13.7166822811707,49258.2390841403,88623.046875,0.1943359375,0.75526250189335,0.00972360807413374,1.68273516667911e-05,2.9341313179897e-06,0.127311498296384,-0.737343911091152,0,none
34.1887625275552,0.000670513569680477,0.000274033201585073,5.68529086399785,-62.8011573419582,-139.542827699058,14.0538056036177,51901.6692498702,92285.15625,0.20068359375,0.761357095799022,0.00921888169239133,2.21370146931194e-07,2.48447564389749e-06,-0.245449354191965,-0.808941697745945,0,none
34.0618674799392,0.000662271345676351,0.000266117704266751,5.61241902607418,-62.9293440576275,-139.667271666207,13.9452016009605,52951.0436745742,94970.703125,0.20068359375,0.752861144002719,0.00902308883192151,-9.66856046128132e-06,5.97704271721544e-06,-0.208664319153357,-0.747168327539751,0,none
32.9581365535774,0.000580518820901024,0.000239051516622243,5.75417619276497,-64.0435356459095,-140.098370417616,13.6942804576611,51770.5012511621,95947.265625,0.19775390625,0.75796500168445,0.0100598600416033,-7.28243787050852e-06,-2.38194030092202e-05,-0.355867754988762,-0.790530285996389,0,none
27.5479723622842,0.000311789304641704,0.000127291515590885,5.9497152954405,-69.4533922918686,-141.824661542169,11.4006555861153,53401.7703330048,93750,0.19677734375,0.758476282991933,0.0247894475218432,-4.79428041745007e-06,-1.3435642461463e-05,0.231362565407568,-0.781946433888883,0,none
34.2112864074067,0.000672561194958811,0.000277322678791846,5.76972649961305,-62.7635468548563,-139.775600690146,14.183016914789,54749.1480047353,92285.15625,0.19921875,0.751479940887504,0.00818973132960865,-9.55951102596546e-06,-9.80150823008493e-06,0.173428805925497,-0.803982767614627,0,none
32.6227120659386,0.000561072136719273,0.000233318411251813,5.7443639358806,-64.3270474127632,-140.033764957984,13.7487173673184,51797.9002161737,92773.4375,0.193359375,0.759337637159383,0.00993639077022206,2.01212970195004e-05,2.16738563764181e-05,0.0571436505001239,-0.800333777170715,0,none
31.4636134157664,0.000488171858267292,0.000197436828580123,5.45761602986859,-65.5707320291651,-140.657651273031,13.0348438954069,51118.3240338959,97167.96875,0.2001953125,0.750100408184311,0.0124612898457246,-5.72838509209061e-06,1.25216034138612e-06,0.081959882763392,-0.767931467064677,0,none
34.0235369501874,0.000656598504996987,0.000264229335803965,5.5887854685686,-63.0022748781873,-139.850650090837,14.0549878449679,50723.0163237599,95947.265625,0.1923828125,0.751138995633173,0.00837306615620308,8.56019589449856e-06,2.10269971791044e-05,-0.193046963168668,-0.737265074212401,0,none
33.6508330281041,0.000617119859223094,0.000257175690970371,6.0973413060529,-63.4972839846307,-139.860766573854,13.6886546970951,49954.7068095412,92529.296875,0.197265625,0.752682712961641,0.00975429527990316,1.24333044008819e-05,1.20271702362507e-05,0.011281197812587,-0.831558505991085,0,none
31.1045660997538,0.000480425558253227,0.000191494867069703,5.71707416519957,-65.7272221508575,-140.528045609557,12.8903898523025,48690.2146309546,92285.15625,0.19873046875,0.758122995525695,0.0138445623443767,-1.08233735467143e-05,-5.85703049335469e-06,-0.0567268138035032,-0.709942408373003,0,none
35.454728115847,0.000786064998088927,0.000312083787435357,5.40711044165409,-61.4552695848848,-139.131825930478,14.6072662967828,52088.648486943,94726.5625,0.1923828125,0.754288706490278,0.00710068383350842,-2.92927129741709e-06,3.20054221512496e-06,-0.12249076223242,-0.736235848125181,0,none
31.6124777852781,0.000507688968870198,0.000205152793682228,5.76604962775928,-65.2312876738038,-140.419728904538,13.1631674368824,51330.8658458517,92773.4375,0.1943359375,0.753397053418235,0.0118339865595592,-2.93254278661258e-06,-1.54954520559337e-05,0.436225170292437,-0.776626523384285,0,none
29.3774081754099,0.00038610870221495,0.000156077108075316,5.65607049609759,-67.6086295034515,-141.328786999005,12.3944493963831,50928.7679169608,91552.734375,0.1962890625,0.756359019521848,0.0159864600062085,1.15853790766564e-05,1.70658365491021e-05,0.143151505385708,-0.725601891348191,0,none
36.9589559680124,0.0009261782451871,0.000372105252871386,5.67174776296624,-60.0163568975095,-138.65355891184,15.1770742843874,48525.3369677512,94238.28125,0.19189453125,0.751019945167955,0.00546541278735875,9.24352528923255e-07,6.41729322107495e-06,-0.170554400244983,-0.740098581144282,0,none
33.4367998320879,0.000614723684248785,0.000248360919243674,5.90918406616266,-63.5698576982557,-139.870067914041,13.7698477724435,48858.3423114774,89355.46875,0.19189453125,0.751482365638904,0.00941122181375016,3.22600247920053e-05,-9.73742346381965e-06,-0.1021557510215,-0.769032785072874,0,none
34.5287202276362,0.000702400239729721,0.000284147858137165,5.51030254484206,-62.4102005257517,-139.667400738006,14.3239318287497,51362.7108229017,93750,0.197265625,0.752099607197209,0.00756538481092227,6.73161183427709e-06,-1.07080131513453e-05,0.0265157260416664,-0.802414022564897,0,none
37.2406911462339,0.000940833854273441,0.000384186156028392,5.54934942147527,-59.8600991655583,-138.595039294934,15.4016270958015,52358.6602414289,92529.296875,0.18359375,0.752776643730717,0.00519187405378522,-1.13073830470256e-05,-1.94071330075315e-05,0.0735972383833052,-0.785673996376952,0,none
33.3328295587578,0.000614184093834144,0.000240097229771437,5.0661702635023,-63.6165328316489,-140.016986100362,13.8402642995731,50340.0032596498,89111.328125,0.1904296875,0.74633231565424,0.00885019803160746,-2.42991656972964e-06,2.42771242786197e-06,-0.0285956748844986,-0.690500882205178,0,none
31.8311974746365,0.000515625668521399,0.000210271814205606,5.71369117236075,-65.085329349247,-140.542180081152,13.1761726142176,51799.6544529245,96435.546875,0.2001953125,0.743212767899637,0.0114624762127121,2.96888335498481e-06,-2.96456182324808e-06,-0.0171594771479196,-0.790138233559738,0,none
31.0766153844995,0.000468074610262136,0.000193677568169782,5.44002227733677,-65.9074785136743,-140.786829937393,12.8715784685261,50834.3765702857,94726.5625,0.20166015625,0.759215685981408,0.0143105530633049,-9.33091177416791e-06,-2.50974682117233e-06,0.131487197300052,-0.841164098226935,0,none
31.0239753301618,0.000455781739996554,0.0001905687940228,5.7714105816168,-66.1252795615206,-140.610060742114,12.9810542408793,54906.7687143963,92773.4375,0.20068359375,0.761539033664335,0.0139131546021669,-3.23325190587544e-06,1.25911838665515e-05,-0.0541354778741633,-0.827133816201195,0,none
34.6274067094852,0.000715328272808045,0.000282945264522501,5.59715289190638,-62.2787160525271,-139.455301879093,14.3541741821685,52076.3813107776,97656.25,0.2021484375,0.759537393747216,0.00799839647161147,6.07580765077764e-06,-1.60731707585377e-05,0.00609691226545299,-0.742008032038038,0,none
32.3060233503778,0.000539655467199855,0.000220834670078664,5.16880372879642,-64.6853868320148,-140.186062763118,13.5231811978423,52298.4283251177,93017.578125,0.18994140625,0.753037165227591,0.0104803767086827,-1.45691220673325e-05,6.17785252750945e-06,0.210366856275078,-0.847935629285267,0,none
34.4291364443942,0.000698691440871638,0.000280043667440763,5.94078078776962,-62.4673990928759,-139.649678849427,14.2379351861227,52273.8068443639,93261.71875,0.19189453125,0.752654789700273,0.00805942283630996,-1.80488490500149e-05,1.90510603599517e-05,0.0200112346695798,-0.758249412870467,0,none
33.4388951237765,0.000614192943796107,0.000246577765201901,5.39391500676969,-63.5850466451222,-139.967825270696,13.9529290679113,53776.7173451187,95947.265625,0.1962890625,0.756723386210604,0.00908083203306576,-6.94318535236938e-06,2.14305398053901e-05,0.402397200005363,-0.768826721910088,0,none
36.5196202385886,0.00089874522607458,0.000361840664542562,5.55174313258197,-60.2749841497534,-138.9194469602,15.0922502151447,52954.5711561346,93750,0.1953125,0.746775657444438,0.00549229599030978,3.85081745575635e-05,-6.12794128298485e-06,-0.115343102586737,-0.738214622968929,0,none
34.2651628674252,0.000668363404084719,0.00027241735724787,5.14585388285055,-62.8324062813465,-139.767374602855,14.1270247367881,51475.1312312308,93505.859375,0.193359375,0.754334818748475,0.00839590974689603,-5.96178193547977e-07,1.77856249070432e-05,0.0586493058698224,-0.833999577165838,0,none
30.401495208632,0.000439289157856787,0.000172572918160375,5.58987527323962,-66.5218146796673,-140.918314761119,12.565977840334,51659.2702725911,95947.265625,0.19189453125,0.74793814997878,0.0148502025072644,4.3559668251473e-06,-4.69997569204685e-06,-0.0791303098290105,-0.711762775042333,0,none
33.3048530216067,0.000601150318769432,0.000250583992931688,5.76455824436693,-63.7246876910713,-140.044415987408,13.7188812528283,50579.563615975,93261.71875,0.20556640625,0.756953515106942,0.0097768296489951,-7.43412876570719e-06,1.25550491060884e-06,-0.215815584343613,-0.828652272306612,0,none
34.3571210552943,0.000685721507606316,0.000274139910357936,5.51969930806076,-62.6332337162056,-139.500568101448,14.2000306126156,51765.165552101,91064.453125,0.193359375,0.752552558599085,0.00815668028753608,4.30539401847923e-06,-7.65187201336775e-06,0.117257684901496,-0.794521602461458,0,none
32.0419957641641,0.000516325010121839,0.000212691899636676,5.62194979560839,-65.0609559699283,-140.576060415826,13.3162248741949,49213.4553351229,90576.171875,0.1865234375,0.751339828202078,0.0109535692984533,-9.34912077389457e-06,1.9772228889714e-05,0.18280551714474,-0.787018056217938,0,none
34.2796493484163,0.000674528583733966,0.000274374190490191,5.5446500488621,-62.7551526805224,-139.775007127969,14.1674844527625,50512.2643941216,96191.40625,0.18896484375,0.74710147970927,0.00767767766506959,2.74762827161565e-05,-1.50343686901043e-05,0.030676357899342,-0.80337401812724,0,none
